キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,198,22,熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2906.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805022.htm,衆法,198,22,熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,近藤　昭一君外五名,,／,,令和 3年10月 4日／経済産業,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,23,国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD290A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805023.htm,衆法,198,23,国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,近藤　昭一君外七名,,／,,令和 3年10月 4日／経済産業,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,24,エネルギー協同組合法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD290E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805024.htm,衆法,198,24,エネルギー協同組合法案,近藤　昭一君外七名,,／,,令和 3年10月 4日／経済産業,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,25,国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD27E6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805025.htm,衆法,198,25,国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,近藤　和也君外六名,,／,,令和 3年10月 4日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,26,手話言語法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD27EA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805026.htm,衆法,198,26,手話言語法案,山花　郁夫君外六名,,／,,令和 3年10月 4日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,27,視聴覚障害者等の意思疎通等のための手段の確保の促進に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD27EE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805027.htm,衆法,198,27,視聴覚障害者等の意思疎通等のための手段の確保の促進に関する法律案,山花　郁夫君外六名,,／,,令和 3年10月 4日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,28,多文化共生社会基本法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD27F2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805028.htm,衆法,198,28,多文化共生社会基本法案,中川　正春君外四名,,／,,令和 3年10月 4日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,29,自動車に係る国民負担の軽減及び道路交通の安全のために講ずべき措置に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2866.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805029.htm,衆法,198,29,自動車に係る国民負担の軽減及び道路交通の安全のために講ずべき措置に関する法律案,古本　伸一郎君外二名,,／,,令和 3年10月 4日／財務金融,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,30,認知症基本法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD288A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805030.htm,衆法,198,30,認知症基本法案,橋本　岳君外二名,,／,,令和 3年10月 4日／厚生労働,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,31,行政監視院法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2992.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805031.htm,衆法,198,31,行政監視院法案,辻元　清美君外五名,,／,,令和 3年10月 4日／議院運営,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,32,国会法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2996.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805032.htm,衆法,198,32,国会法の一部を改正する法律案,辻元　清美君外五名,,／,,令和 3年10月 4日／議院運営,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,34,家畜伝染病予防法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD28EE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805034.htm,衆法,198,34,家畜伝染病予防法の一部を改正する法律案,平野　博文君外五名,,／,,令和 3年10月 4日／農林水産,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,35,出入国管理及び難民認定法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2852.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805035.htm,衆法,198,35,出入国管理及び難民認定法の一部を改正する法律案,平野　博文君外五名,,／,,令和 3年10月 4日／法務,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,198,36,災害弔慰金の支給等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD29CA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19805036.htm,衆法,198,36,災害弔慰金の支給等に関する法律の一部を改正する法律案,金子　恵美君外六名,,／,,令和 3年10月 8日／東日本大震災復興特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,200,10,大学等における修学の支援に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2872.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20005010.htm,衆法,200,10,大学等における修学の支援に関する法律の一部を改正する法律案,城井　崇君外五名,,／,,令和 3年10月 4日／文部科学,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,1,特定複合観光施設区域の整備の推進に関する法律及び特定複合観光施設区域整備法を廃止する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD27F6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105001.htm,衆法,201,1,特定複合観光施設区域の整備の推進に関する法律及び特定複合観光施設区域整備法を廃止する法律案,安住　淳君外十九名,,／,,令和 3年10月 4日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,3,新型コロナウイルス感染症検査の円滑かつ迅速な実施の促進に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD27FA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105003.htm,衆法,201,3,新型コロナウイルス感染症検査の円滑かつ迅速な実施の促進に関する法律案,小川　淳也君外八名,,／,,令和 3年10月 4日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,4,独立行政法人大学入試センター法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2876.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105004.htm,衆法,201,4,独立行政法人大学入試センター法の一部を改正する法律案,川内　博史君外五名,,／,,令和 3年10月 4日／文部科学,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,9,中小企業者等の事業用不動産に係る賃料相当額の支払猶予及びその負担軽減に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2912.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105009.htm,衆法,201,9,中小企業者等の事業用不動産に係る賃料相当額の支払猶予及びその負担軽減に関する法律案,後藤　祐一君外七名,,／,,令和 3年10月 4日／経済産業,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,11,介護・障害福祉従事者の人材確保に関する特別措置法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD288E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105011.htm,衆法,201,11,介護・障害福祉従事者の人材確保に関する特別措置法案,山花　郁夫君外八名,,／,,令和 3年10月 4日／厚生労働,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,12,障害者の日常生活及び社会生活を総合的に支援するための法律及び児童福祉法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2892.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105012.htm,衆法,201,12,障害者の日常生活及び社会生活を総合的に支援するための法律及び児童福祉法の一部を改正する法律案,山花　郁夫君外八名,,／,,令和 3年10月 4日／厚生労働,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,13,障害者の日常生活及び社会生活を総合的に支援するための法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD2896.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105013.htm,衆法,201,13,障害者の日常生活及び社会生活を総合的に支援するための法律の一部を改正する法律案,山花　郁夫君外八名,,／,,令和 3年10月 4日／厚生労働,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,14,新型コロナウイルス感染症等の影響に対応するための学生等の支援等に関する特別措置法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD287A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105014.htm,衆法,201,14,新型コロナウイルス感染症等の影響に対応するための学生等の支援等に関する特別措置法案,川内　博史君外五名,,／,,令和 3年10月 4日／文部科学,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,201,15,児童扶養手当受給者に対する臨時特別給付金の支給に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD289A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20105015.htm,衆法,201,15,児童扶養手当受給者に対する臨時特別給付金の支給に関する法律案,尾辻　かな子君外十名,,／,,令和 3年10月 4日／厚生労働,／審査未了,／,,,,,／,,／,／,／,／
